NAME: TEST-29-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       34       33      149            8.
   2       37       43      148           10.
   3       48       74      201           10.
   4       71       47      156            9.
   5       50       38      138            8.
   6       21       30      206            8.
   7       30       28      116            9.
   8       26       35      148            8.
   9       39       72      184            9.
  10       34       67      179            8.
  11       45       69      159            9.
  12       29       19      123            8.
  13       31       16      211            9.
  14       71       50      166           10.
  15       36       54      115           12.
  16       67       11      203           11.
  17       41       66      220           11.
  18       50       70      131           10.
  19       58       65      156           11.
  20       53       43      125           11.
  21       12       38      228           11.
  22       63       68      124           10.
  23       54       46      123           10.
  24       72       50      130            8.
  25       14       38      227            9.
  26       62       65      165           11.
  27       39       50      171           11.
  28       38       11      120           12.
  29       34       28      124           10.
  30       64       29      140            9.
  31       43       29      164            9.
  32       28       29      124           12.
  33       63       39      116           12.
  34       12       72      213           11.
  35       20       14      142           11.
  36       49       48      130           12.
  37       26       20      226            9.
  38       23       53      196            9.
  39       49       38      208           11.
  40       41       26      207           11.
  41       25       48      176           11.
  42       47       13      117           11.
  43       66       30      146           11.
  44       43       13      226           10.
  45       62       63      139           11.
  46       17       21      120            8.
  47       41       19      185           11.
  48       15       14      132           10.
  49       74       44      120           11.
  50       33       61      147           11.
  51       27       63      152           10.
  52       58       13      120           11.
  53       66       69      185           11.
  54       19       50      199            9.
  55       15       19      214            9.
  56       43       53      151           10.
  57       13       54      154           11.
  58       58       34      186           10.
  59       70       71      216           10.
  60       15       42      155           10.
  61       32       68      135           10.
  62       51       41      146            8.
  63       74       50      118           12.
  64       45       11      148            8.
  65       15       52      173            8.
  66       42       48      131           11.
  67       58       68      131            9.
  68       27       43      212            8.
  69       70       24      177           12.
  70       60       12      189            8.
  71       73       67      151           10.
  72       48       42      229           10.
  73       18       10      176           12.
  74       63       54      158            9.
  75       49       15      162           11.
  76       74       14      178            8.
  77       34       73      166            9.
  78       22       16      155           12.
  79       51       65      178           11.
  80       48       37      146           11.
  81       19       15      169           12.
  82       12       50      181           11.
  83       13       55      142           10.
  84       18       46      131           10.
  85       30       17      214            8.
  86       72       38      225            9.
  87       43       54      180           10.
  88       74       46      154            9.
  89       71       26      156            9.
  90       60       57      195           10.
  91       61       41      219           12.
  92       24       55      181           10.
  93       64       40      198           11.
  94       56       67      225            9.
  95       16       26      141           11.
  96       52       13      166           11.
  97       69       75      178           11.
  98       25       69      220            8.
  99       51       33      159           11.
 100       37       23      169           12.
 101       33       68      225            8.
 102       66       63      153            9.
 103       21       63      135           11.
 104       59       72      226            8.
 105       42       57      206            9.
 106       33       74      118           12.
 107       64       13      161           10.
 108       57       72      205           11.
 109       20       55      127           11.
 110       17       23      185            9.
 111       56       29      150           12.
 112       73       71      125            8.
 113       12       14      156           12.
 114       47       34      121            9.
 115       61       34      118           11.
 116       38       23      148            9.
 117       56       55      146           10.
 118       30       15      159           10.
 119       58       15      220            8.
 120       30       11      225           12.
 121       50       36      222            9.
 122       33       66      182            8.
 123       71       73      123           11.
 124       41       24      135           10.
 125       43       60      164           11.
 126       41       57      137           11.
 127       23       44      139           11.
 128       14       66      213            9.
 129       15       49      137           11.
 130       44       60      199           10.
 131       24       14      170           11.
 132       41       72      193           10.
 133       43       66      188           11.
 134       27       34      189            8.
 135       35       40      181            8.
 136       66       48      187            8.
 137       75       18      125            8.
 138       52       71      142           12.
 139       22       65      230           11.
 140       39       33      193            8.
 141       44       70      217           10.
