NAME: TEST-22-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       61       63      199           11.
   2       36       46      230           12.
   3       41       66      205           10.
   4       15       20      197           11.
   5       17       28      156            8.
   6       40       46      220            8.
   7       10       37      147            9.
   8       15       70      197            8.
   9       51       28      159            8.
  10       16       32      212           12.
  11       62       43      176           10.
  12       43       72      186            9.
  13       32       58      132           11.
  14       58       13      137           10.
  15       63       74      133           11.
  16       25       24      176           11.
  17       53       47      135            9.
  18       26       30      156           12.
  19       75       47      171           10.
  20       27       55      133           10.
  21       41       46      122           12.
  22       48       58      223           12.
  23       48       73      124           11.
  24       48       28      161           12.
  25       16       72      201            9.
  26       55       14      214            8.
  27       29       41      164           11.
  28       47       67      196            8.
  29       41       62      194            9.
  30       28       71      153            9.
  31       64       32      183           10.
  32       69       55      160           11.
  33       27       24      136           12.
  34       75       67      144           10.
  35       25       28      150           12.
  36       19       22      148           11.
  37       15       52      160            9.
  38       12       38      194           10.
  39       43       38      159            9.
  40       64       42      169           12.
  41       18       36      118           10.
  42       29       39      229           10.
  43       37       18      226           12.
  44       62       35      118           12.
  45       39       12      165            8.
  46       44       10      115            8.
  47       68       56      192            9.
  48       40       30      120            9.
  49       25       60      156            8.
  50       64       12      182           12.
  51       73       43      117           11.
  52       53       48      227            9.
  53       49       39      137           11.
  54       62       59      174            8.
  55       20       10      195            9.
  56       38       65      228           10.
  57       32       41      136            9.
  58       54       74      167           11.
  59       33       68      230           12.
  60       64       48      217            8.
  61       18       73      124            8.
  62       58       35      118           12.
  63       30       14      162           10.
  64       67       21      164            8.
  65       22       36      159           12.
  66       73       23      200           11.
  67       38       60      165           11.
  68       60       62      175            8.
  69       17       29      151           11.
  70       34       13      224            8.
  71       26       26      191           10.
  72       69       43      224            9.
  73       34       45      169            9.
  74       23       19      116            9.
  75       51       69      133           12.
  76       63       52      176            8.
  77       68       26      130            8.
  78       23       39      119           10.
  79       21       40      181           11.
  80       27       22      212           11.
  81       54       27      192            9.
  82       34       60      197            9.
  83       53       25      186           11.
  84       35       14      164            9.
  85       55       47      180            9.
  86       66       64      184            8.
  87       54       51      130           12.
  88       71       48      123            8.
  89       27       64      182            9.
  90       47       21      119            8.
  91       60       64      151           10.
  92       59       68      119           10.
  93       64       39      147           12.
  94       56       65      152            8.
  95       72       36      146           10.
  96       73       35      230           11.
  97       66       28      169           12.
  98       62       72      149            8.
  99       51       47      196            9.
 100       17       10      132            9.
 101       55       35      152           11.
 102       30       30      197           10.
 103       55       27      183           10.
 104       48       10      151           12.
 105       73       64      159           11.
 106       52       34      167            8.
 107       53       18      194            9.
 108       66       40      195            9.
 109       72       16      193            9.
 110       37       26      218           12.
 111       61       50      213            8.
 112       35       74      210           10.
 113       43       54      150            9.
 114       68       39      166            8.
 115       43       41      200           12.
 116       35       10      131           12.
 117       17       64      132            9.
 118       10       21      124           11.
 119       28       63      119            8.
 120       59       59      135            9.
 121       48       35      156            9.
 122       63       57      136            8.
 123       32       16      137           10.
 124       53       13      132           11.
 125       45       66      205           12.
 126       68       68      168            9.
 127       38       43      204            8.
 128       28       44      147           12.
 129       51       64      207           11.
 130       29       37      131            9.
 131       23       73      130           12.
 132       52       61      119           10.
 133       42       67      229            8.
 134       63       37      176           12.
 135       44       35      150            8.
 136       40       51      117           12.
 137       36       14      119           11.
 138       20       40      125           12.
 139       46       64      119           12.
 140       66       19      189           12.
