NAME: TEST-14-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       15       10      122            9.
   2       53      117      128            9.
   3       85       65      143           11.
   4       77       73      122           12.
   5       15       27      146           11.
   6       31       94      130            8.
   7      116      128      148           12.
   8       27       89      170           10.
   9       11       68      222           11.
  10       83       35      163           10.
  11       22       88      230           10.
  12       58       18      164            8.
  13       11       94      135           12.
  14      121       15      189            9.
  15      105       56      219            9.
  16      103      102      116            8.
  17       30       77      125           10.
  18       26       98      171           10.
  19       35      113      125           12.
  20      113       16      216            9.
  21      102       26      158            8.
  22       73      128      161            9.
  23       43       29      127            8.
  24       83       62      135           10.
  25       22      110      210           12.
  26       11       34      223           11.
  27       52      106      139            9.
  28       88       46      180           12.
  29       91       56      209           11.
  30      110       93      141            9.
  31      108      107      131           11.
  32       53       22      225            8.
  33       59      107      227           12.
  34       72       81      184            9.
  35       78       72      183           12.
  36       82       45      212           11.
  37      116       82      173           12.
  38       52       71      117           10.
  39       39       34      159           10.
  40      112      130      187           10.
  41      127      118      209            9.
  42      115       75      169           11.
  43       64       94      157            9.
  44      103       30      170            9.
  45       33       56      117           10.
  46       12       98      205            9.
  47       70      123      123           11.
  48       67       55      175           11.
  49      121       76      149           10.
  50       22       41      150           11.
  51       15       55      168           12.
  52      115      126      217           10.
  53       44       14      205           11.
  54       55       69      125            9.
  55       74      109      137           11.
  56       82       16      148            8.
  57       21       96      215            8.
  58      101      117      164           12.
  59       82       55      224           11.
  60       56       18      151            8.
  61      122       90      200           11.
  62       87       85      221           12.
  63      102       44      126           11.
  64      118       58      119           12.
  65       32       18      158            8.
  66      102       96      140           12.
  67       14       16      176           12.
  68       47       68      190            9.
  69      105       76      185            9.
  70       50       57      161            9.
  71      130       95      170            9.
  72       36      119      202           10.
  73       29       77      166           10.
  74       79      119      124            8.
  75       13       56      178            8.
  76      118       17      133            9.
  77       46      115      162            8.
  78       80      130      229           12.
  79       17      128      195            8.
  80      120       63      224           12.
  81       52       81      205            9.
  82      125      127      156           10.
  83       86       52      215           11.
  84       70       41      126            8.
  85       57      114      128           10.
  86      113      100      191           10.
  87       67       37      203            8.
  88      122       80      132            8.
  89       26       13      138           10.
  90       62       34      133            8.
  91       91       11      160           12.
  92      107       80      219           11.
  93      119       47      195           12.
  94       79       47      225           11.
  95      105      125      156           10.
  96       10      121      192           11.
  97       26      105      223            8.
  98      114      129      166           12.
  99       83       82      130           12.
 100       77       28      169           12.
 101       15      105      115           11.
 102       22       58      195           11.
 103       87       45      222           10.
 104       31       69      163           10.
 105       31       73      214            9.
 106       15       95      143           10.
 107       47       50      121           12.
 108      115       67      128            9.
 109      106       37      195            8.
 110       37       60      209            8.
 111      115       93      198            8.
 112      103      101      185           11.
 113       63       91      121           10.
 114       43      123      201            8.
 115      130      106      197           10.
 116       99       26      219           10.
 117       31       72      198           12.
 118      112      116      220           11.
 119      107       52      204           12.
 120       17       79      143            8.
 121      107       20      189            8.
 122      109       35      156            8.
 123      106       21      134            9.
 124      124       59      126            8.
 125      116       47      211           11.
 126       87       48      152            9.
 127       29      113      138           12.
 128       81       24      182           12.
 129       49       76      141           11.
 130      109       60      207            8.
 131       73       91      198           12.
 132      129       47      163           10.
 133       35       13      197            8.
 134       48       64      203           11.
 135       27       29      191           12.
 136       30       96      151           12.
 137      107      125      133            8.
 138       75       34      134           11.
 139       58       87      226            9.
 140       11      121      222           11.
 141       46       65      193           10.
 142      113      123      121           11.
 143       93      120      170           11.
 144      102       28      172            9.
 145       86      123      207           10.
 146       41       70      147            9.
 147      119       13      119           12.
 148       73      123      177           11.
 149       18       26      118           10.
 150       39       78      130           10.
 151      112       38      196           10.
 152       56       67      220           10.
 153      116       54      133           12.
 154       28      120      192           12.
 155      120       77      172           10.
 156      128       22      155            8.
 157       83      120      135           12.
 158      114       64      217           10.
 159       45       72      174           10.
 160       49       70      211           12.
 161       53       61      214           12.
 162       48       70      117            8.
 163      100       29      154           12.
 164       52       27      130           12.
 165       74       37      213           10.
 166       11      111      164            8.
 167       35       43      197           11.
 168       18       96      147           12.
 169       38       51      137           11.
 170      130       90      173            9.
 171       95       39      151            8.
 172       64       99      210           11.
 173      100       81      197           11.
 174       11       50      155            9.
 175      128       81      180           11.
 176      110       79      203            8.
