NAME: TEST-27-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       18       74      146           10.
   2       29       74      157           10.
   3       56       24      194            8.
   4       18       23      155           11.
   5       50       51      202           10.
   6       31       65      226           10.
   7       68       18      189           10.
   8       18       45      115           10.
   9       71       37      197            9.
  10       60       32      179           11.
  11       75       60      156           11.
  12       49       51      145            9.
  13       70       58      145           11.
  14       50       32      166           10.
  15       10       24      192           10.
  16       72       23      148            9.
  17       22       40      215           11.
  18       42       30      157           12.
  19       16       37      185           12.
  20       53       41      189           12.
  21       57       75      201           11.
  22       55       27      129           10.
  23       35       70      173           11.
  24       48       30      229           11.
  25       36       75      164           11.
  26       53       12      228           10.
  27       29       38      192            8.
  28       39       41      164            9.
  29       56       21      147           11.
  30       58       23      144            9.
  31       44       64      176            8.
  32       58       25      166           12.
  33       46       36      155            9.
  34       54       16      156           10.
  35       71       53      190            9.
  36       45       69      127           12.
  37       40       16      216           11.
  38       61       64      124           12.
  39       25       56      122           11.
  40       26       40      156           10.
  41       63       21      176            8.
  42       52       46      177           12.
  43       31       74      195           12.
  44       23       17      149            9.
  45       12       34      148           11.
  46       62       20      137           11.
  47       72       54      138           10.
  48       20       66      176           12.
  49       53       40      206           10.
  50       20       54      193            9.
  51       64       18      228           12.
  52       47       39      215            8.
  53       37       66      201           10.
  54       34       69      213           11.
  55       43       10      126            9.
  56       46       39      175            9.
  57       48       55      175            9.
  58       30       20      198            9.
  59       38       36      123           11.
  60       19       41      210           12.
  61       64       56      227            8.
  62       43       32      122           11.
  63       45       53      197           12.
  64       73       17      204            8.
  65       47       28      198           11.
  66       37       65      161            9.
  67       61       32      199           12.
  68       59       48      198           11.
  69       17       37      176           10.
  70       15       18      218            9.
  71       48       16      166           10.
  72       61       39      141           12.
  73       42       65      137           12.
  74       13       74      195           10.
  75       66       18      185           12.
  76       25       44      161            8.
  77       46       23      228            8.
  78       60       31      138           11.
  79       16       35      193            9.
  80       46       60      183           11.
  81       32       10      162           10.
  82       59       40      115           11.
  83       74       10      205            8.
  84       55       48      151           12.
  85       72       28      165           12.
  86       10       52      199           11.
  87       30       19      214           12.
  88       54       26      152           10.
  89       69       49      205            9.
  90       53       20      177           10.
  91       51       36      165           12.
  92       50       11      177           11.
  93       46       52      204           11.
  94       26       62      129            9.
  95       13       20      137           11.
  96       73       38      162            8.
  97       49       63      228           10.
  98       54       15      192           11.
  99       36       52      189            8.
 100       23       53      116           12.
 101       37       19      141            8.
 102       73       72      181           11.
 103       36       24      139           11.
 104       29       13      172            8.
 105       33       48      217           11.
 106       64       73      188           12.
 107       65       37      128           10.
 108       66       68      173            9.
 109       67       56      158            9.
 110       16       30      173           12.
 111       74       51      136            9.
 112       24       62      165           10.
 113       15       74      189           11.
 114       50       55      217            9.
 115       56       28      223           11.
 116       22       19      146            9.
 117       24       47      189           12.
 118       30       54      155           12.
 119       28       60      217           11.
 120       34       53      134            8.
 121       14       71      160           12.
 122       24       21      180            8.
 123       21       42      157            8.
 124       68       58      134           10.
 125       13       43      137           11.
 126       42       28      123            8.
 127       71       28      179           10.
 128       39       37      115            8.
 129       50       59      178           10.
 130       43       43      142            8.
 131       19       60      117            8.
 132       28       62      120           10.
 133       15       61      183            8.
 134       72       71      225           10.
 135       61       35      152            8.
 136       35       10      122           10.
 137       61       11      183           12.
 138       47       40      160           11.
 139       31       37      211           12.
 140       22       57      224           11.
 141       73       60      222           11.
 142       40       13      122           10.
 143       14       72      203           11.
 144       26       59      190           12.
 145       72       44      133           11.
 146       23       74      208            9.
 147       22       23      170           10.
 148       67       24      184            8.
 149       39       29      180           10.
 150       27       42      176            8.
 151       63       41      121           11.
 152       63       13      143           11.
 153       67       26      117           12.
 154       43       45      221            8.
 155       38       75      196           10.
 156       61       42      203           11.
 157       31       57      170           10.
 158       50       28      120           10.
 159       62       67      210           12.
 160       43       71      229           10.
 161       54       66      199            8.
 162       15       75      203           11.
 163       12       17      158            8.
 164       20       47      160           10.
 165       11       25      201            8.
 166       12       57      157           12.
 167       65       47      118           12.
 168       24       56      215            9.
 169       30       39      206            9.
 170       26       54      186            9.
 171       15       34      201            8.
 172       62       39      218           12.
 173       14       39      145           10.
 174       59       70      153            9.
 175       32       19      166           11.
 176       60       14      209            9.
 177       51       31      140            8.
 178       32       54      164           10.
 179       44       11      190           11.
 180       54       49      228           11.
 181       52       14      230           11.
 182       45       57      137           12.
 183       65       27      217            9.
 184       31       53      152            8.
 185       34       19      229            8.
 186       20       63      222           11.
 187       59       61      175           11.
 188       62       33      154           11.
 189       13       28      227           11.
 190       60       66      147           11.
 191       21       37      194           12.
 192       43       62      187           12.
 193       36       64      215           11.
 194       50       69      154           11.
 195       32       31      229            8.
 196       63       50      170            8.
 197       60       36      126            8.
 198       55       54      144           10.
 199       11       68      175            8.
 200       42       17      188           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
