NAME: TEST-23-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       47       38      219           10.
   2       31       32      128           12.
   3       25       33      163            8.
   4       56       20      152           12.
   5       37       61      172            8.
   6       72       30      130            9.
   7       17       46      214           12.
   8       42       55      205            9.
   9       56       56      149            8.
  10       49       49      228           12.
  11       13       49      205           10.
  12       13       12      215            9.
  13       29       10      116            9.
  14       12       22      219            9.
  15       68       19      168           11.
  16       57       53      160            9.
  17       43       39      139           12.
  18       32       12      192           11.
  19       61       44      133            9.
  20       37       35      128           12.
  21       11       50      155           12.
  22       71       17      161            9.
  23       17       54      126           10.
  24       42       14      153           11.
  25       53       49      125           10.
  26       38       33      228            9.
  27       64       64      218            9.
  28       47       51      229           12.
  29       17       66      182            8.
  30       49       57      154           10.
  31       17       73      197           11.
  32       63       64      206           10.
  33       48       71      146           10.
  34       46       62      162            9.
  35       66       63      137           12.
  36       53       40      196           10.
  37       57       15      122            8.
  38       22       67      216            9.
  39       58       68      220           10.
  40       12       34      205           10.
  41       26       58      225           10.
  42       75       15      173           12.
  43       43       44      201            8.
  44       59       58      183            9.
  45       65       74      190           10.
  46       23       14      224            9.
  47       39       71      163            9.
  48       39       35      170           12.
  49       23       19      145            8.
  50       71       62      215            9.
  51       34       52      222            8.
  52       27       59      190           12.
  53       18       45      198            9.
  54       66       11      219            9.
  55       68       36      150           11.
  56       29       53      193            8.
  57       74       53      201            8.
  58       19       18      207            8.
  59       45       37      141           11.
  60       47       13      219           11.
  61       27       42      119            9.
  62       21       24      167           10.
  63       30       41      191           12.
  64       46       73      208           12.
  65       47       43      142           11.
  66       21       36      145           12.
  67       40       13      206           12.
  68       39       33      151           11.
  69       18       29      154            9.
  70       64       65      115            9.
  71       23       23      146           10.
  72       21       13      122           11.
  73       27       33      172           11.
  74       37       18      139           12.
  75       40       55      214           10.
  76       15       46      223           12.
  77       75       11      127            9.
  78       12       36      128           12.
  79       36       20      122            9.
  80       32       44      132            9.
  81       51       74      216            9.
  82       72       73      123            8.
  83       42       38      131           12.
  84       34       65      126           10.
  85       75       43      153            9.
  86       27       22      127           12.
  87       71       44      218           11.
  88       16       65      204           12.
  89       18       20      195           10.
