NAME: TEST-26-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       51       37      159           10.
   2       43       23      128           11.
   3       29       22      205           12.
   4       45       49      151           10.
   5       37       42      188           10.
   6       68       52      155           12.
   7       19       57      127           12.
   8       24       67      196           11.
   9       25       65      216           11.
  10       31       65      163           11.
  11       72       58      178           10.
  12       63       22      228            8.
  13       15       59      194           12.
  14       52       51      216            9.
  15       25       11      148           10.
  16       63       36      154           12.
  17       55       22      188            8.
  18       21       53      122           11.
  19       31       47      161           10.
  20       53       24      192            9.
  21       75       70      168           12.
  22       58       51      123           12.
  23       57       59      230            9.
  24       61       43      175           10.
  25       23       69      200            8.
  26       71       12      194           12.
  27       43       52      205           11.
  28       24       19      211           10.
  29       10       68      194            9.
  30       54       60      161            8.
  31       30       58      159           12.
  32       59       41      206            9.
  33       38       35      189           11.
  34       43       30      148           10.
  35       18       35      127            9.
  36       58       21      140           12.
  37       67       53      123           12.
  38       69       62      215           12.
  39       40       36      202           12.
  40       66       53      172           12.
  41       13       19      213            8.
  42       14       69      149            8.
  43       20       32      115           10.
  44       42       46      227           11.
  45       49       36      184           12.
  46       38       26      174            8.
  47       17       53      204            9.
  48       26       30      223           10.
  49       35       13      207            9.
  50       52       62      156            9.
  51       66       15      132           10.
  52       68       66      124            9.
  53       50       33      185           10.
  54       34       50      189            9.
  55       39       48      222            8.
  56       13       69      120           10.
  57       67       35      196           12.
  58       72       43      207            8.
  59       51       35      117           11.
  60       41       52      118            9.
  61       33       32      140           12.
  62       40       48      202           12.
  63       20       59      216            8.
  64       13       25      129            9.
  65       41       72      230           12.
  66       43       48      175            8.
  67       75       43      228           12.
  68       14       39      136            8.
  69       16       40      159            9.
  70       51       49      166           10.
  71       34       68      200            8.
  72       28       45      191           11.
  73       36       62      226           10.
  74       44       39      139           10.
  75       28       31      210            8.
  76       37       20      159            8.
  77       41       14      120           10.
  78       72       64      209            8.
  79       10       43      170            8.
  80       65       73      119           11.
  81       54       46      140           11.
  82       53       19      196            9.
  83       40       29      145            9.
  84       36       73      230           12.
  85       15       28      156           11.
  86       15       19      167           12.
  87       64       40      147           11.
  88       20       73      142            8.
  89       29       34      203           11.
  90       12       29      136           12.
  91       38       60      151           11.
  92       74       54      210           12.
  93       48       22      215            8.
  94       17       64      220           10.
  95       20       42      216           11.
  96       20       63      149           11.
  97       41       28      152           11.
  98       64       10      184           11.
  99       25       66      187           10.
 100       53       47      139           10.
 101       42       13      164            8.
 102       41       70      213            9.
 103       14       53      122            8.
 104       59       53      115           10.
 105       70       18      173            9.
 106       49       21      217           12.
 107       52       60      129           10.
 108       31       69      136           10.
 109       69       71      206           10.
 110       36       47      189            9.
 111       33       67      119           10.
 112       65       35      225           11.
 113       33       70      158           11.
 114       72       27      212            8.
 115       75       53      146            9.
 116       44       70      200           10.
 117       25       10      132            8.
 118       10       66      206            9.
 119       61       22      121           11.
 120       35       25      185           12.
 121       17       65      139           10.
 122       70       31      136           11.
 123       41       19      137            9.
 124       69       69      168           11.
 125       37       51      130           11.
 126       35       32      137            9.
 127       33       69      185            8.
 128       72       15      191            9.
 129       15       54      135           10.
 130       46       36      142           12.
 131       45       39      170           10.
 132       32       48      218           10.
 133       14       65      179            8.
 134       43       59      181            9.
 135       12       27      217           10.
 136       70       65      144           12.
 137       47       28      167            9.
 138       44       27      120            8.
 139       53       30      163           10.
 140       67       65      123           12.
 141       49       27      180            9.
 142       19       63      185            8.
 143       15       20      158            9.
 144       47       42      178            9.
 145       15       32      156           12.
 146       66       45      150            9.
 147       38       50      146           10.
 148       61       75      185           10.
 149       24       69      228            9.
 150       21       28      202            8.
 151       33       35      198            8.
 152       24       62      201            8.
 153       12       17      150           12.
 154       54       53      145           11.
 155       59       59      160            8.
 156       38       52      121           12.
 157       63       69      196           12.
 158       71       66      211            8.
 159       67       27      166            8.
 160       61       65      222            8.
 161       54       32      206           10.
 162       58       11      136           12.
 163       53       69      170           12.
 164       49       34      152           11.
 165       56       71      194           12.
 166       63       51      181           11.
 167       73       64      188            8.
 168       13       73      191            9.
 169       67       58      152            9.
 170       19       22      169            8.
 171       45       46      145            8.
 172       58       43      132           12.
 173       64       28      228           12.
 174       43       31      218           12.
 175       30       53      212           10.
 176       61       61      127           10.
 177       71       19      151            8.
 178       17       17      161           11.
 179       31       31      118           11.
 180       31       11      199           11.
 181       40       10      145            9.
 182       43       47      165           12.
 183       34       48      116            9.
 184       26       12      224           12.
 185       42       37      117           11.
 186       70       27      204           10.
 187       58       70      156           10.
 188       26       47      122           12.
 189       33       12      145           11.
 190       13       71      115            8.
 191       56       49      186            9.
 192       14       55      121            8.
 193       55       67      230            8.
 194       70       47      123            9.
 195       64       67      185           12.
 196       19       68      150            9.
 197       16       10      230           11.
 198       52       48      141            9.
 199       40       22      200            9.
 200       15       65      195           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
