NAME: TEST-26-N100
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 100  25   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       51       37      118           12.
   2       43       23      189           11.
   3       29       22      128            8.
   4       45       49      203           12.
   5       37       42      223           10.
   6       68       52      215            9.
   7       19       57      220            9.
   8       24       67      191           12.
   9       25       65      160           12.
  10       31       65      134            9.
  11       72       58      211            9.
  12       63       22      128           12.
  13       15       59      186            9.
  14       52       51      218            8.
  15       25       11      191            9.
  16       63       36      164           10.
  17       55       22      211           11.
  18       21       53      142           12.
  19       31       47      144            9.
  20       53       24      148           12.
  21       75       70      143           11.
  22       58       51      129           10.
  23       57       59      151           10.
  24       61       43      184           12.
  25       23       69      218            9.
  26       71       12      157           11.
  27       43       52      123           11.
  28       24       19      201           11.
  29       10       68      219           12.
  30       54       60      143           12.
  31       30       58      151           11.
  32       59       41      219            9.
  33       38       35      223           11.
  34       43       30      210           12.
  35       18       35      199            8.
  36       58       21      177           10.
  37       67       53      144            9.
  38       69       62      189           11.
  39       40       36      128            8.
  40       66       53      149           12.
  41       13       19      198           10.
  42       14       69      180           12.
  43       20       32      160            9.
  44       42       46      221           10.
  45       49       36      187           12.
  46       38       26      182           11.
  47       17       53      215           10.
  48       26       30      215           12.
  49       35       13      196           10.
  50       52       62      132           12.
  51       66       15      159           10.
  52       68       66      128           11.
  53       50       33      205           12.
  54       34       50      151           10.
  55       39       48      188           10.
  56       13       69      155           12.
  57       67       35      127           12.
  58       72       43      196           11.
  59       51       35      216           11.
  60       41       52      163           11.
  61       33       32      178           10.
  62       40       48      228            8.
  63       20       59      194           12.
  64       13       25      216            9.
  65       41       72      148           10.
  66       43       48      154           12.
  67       75       43      188            8.
  68       14       39      122           11.
  69       16       40      161           10.
  70       51       49      192            9.
  71       34       68      168           12.
  72       28       45      123           12.
  73       36       62      230            9.
  74       44       39      175           10.
  75       28       31      200            8.
  76       37       20      194           12.
  77       41       14      205           11.
  78       72       64      211           10.
  79       10       43      194            9.
  80       65       73      161            8.
  81       54       46      159           12.
  82       53       19      206            9.
  83       40       29      189           11.
  84       36       73      148           10.
  85       15       28      127            9.
  86       15       19      140           12.
  87       64       40      123           12.
  88       20       73      215           12.
  89       29       34      202           12.
  90       12       29      172           12.
  91       38       60      213            8.
  92       74       54      149            8.
  93       48       22      115           10.
  94       17       64      227           11.
  95       20       42      184           12.
  96       20       63      174            8.
  97       41       28      204            9.
  98       64       10      223           10.
  99       25       66      207            9.
 100       53       47      156            9.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 101       10       10       5.         0 1 1
 102       42       26       5.         0 0 1
 103       26       42       5.         0 0 1
 104       58       42       5.         0 0 1
 105       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
