NAME: TEST-25-N100
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 100  25   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       59       44      198           12.
   2       45       64      122           12.
   3       31       65      170           12.
   4       70       35      170            9.
   5       53       68      207           12.
   6       31       44      218           12.
   7       30       20      223           10.
   8       49       61      129           11.
   9       63       20      177            9.
  10       66       15      174           11.
  11       72       11      180            8.
  12       53       42      125           10.
  13       64       63      225           10.
  14       57       43      197           12.
  15       25       69      217            9.
  16       34       39      193           12.
  17       67       70      172            8.
  18       73       40      136            8.
  19       12       13      186            9.
  20       37       59      117           11.
  21       27       24      201           10.
  22       68       16      223           10.
  23       60       43      228            8.
  24       21       20      116           12.
  25       17       51      129            9.
  26       43       58      176           10.
  27       67       29      227           10.
  28       75       38      145           11.
  29       31       17      144           12.
  30       50       72      121           11.
  31       39       60      226           10.
  32       58       30      144            9.
  33       25       39      204            8.
  34       47       27      137            8.
  35       38       60      201            8.
  36       45       57      117            9.
  37       48       75      167           12.
  38       57       28      195           12.
  39       52       63      168           12.
  40       31       46      163           10.
  41       20       49      213            9.
  42       52       43      204           12.
  43       27       60      158           10.
  44       74       60      142            8.
  45       22       36      147           10.
  46       40       60      149            9.
  47       32       43      230           10.
  48       35       74      136           11.
  49       50       46      160            8.
  50       47       55      215           11.
  51       69       27      225            9.
  52       58       10      116           12.
  53       10       47      165           11.
  54       31       61      165            9.
  55       71       38      118            9.
  56       30       44      145           12.
  57       71       10      145           11.
  58       10       29      204           10.
  59       31       63      181            9.
  60       72       56      163           11.
  61       53       72      176           10.
  62       74       28      146           12.
  63       68       32      119            8.
  64       62       52      145            9.
  65       19       44      180            8.
  66       18       24      164            9.
  67       68       51      146           11.
  68       40       52      155           12.
  69       30       40      148            8.
  70       36       32      165           10.
  71       53       71      211           10.
  72       55       41      146           12.
  73       45       42      167           11.
  74       48       61      181           10.
  75       42       18      179           11.
  76       62       53      162            9.
  77       61       20      202            8.
  78       46       31      160           10.
  79       18       15      204           11.
  80       67       42      163           11.
  81       16       22      178           10.
  82       29       66      184           12.
  83       64       40      115           12.
  84       57       46      226           10.
  85       61       15      150            9.
  86       74       39      230           10.
  87       50       71      214            8.
  88       19       73      206           11.
  89       30       26      130            8.
  90       21       70      136           12.
  91       23       29      174            8.
  92       24       54      202           10.
  93       47       34      159           12.
  94       65       20      132           12.
  95       19       64      198           11.
  96       54       18      174            9.
  97       44       30      157            9.
  98       31       41      230           12.
  99       20       16      135            8.
 100       38       65      130           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 101       10       10       5.         0 1 1
 102       42       26       5.         0 0 1
 103       26       42       5.         0 0 1
 104       58       42       5.         0 0 1
 105       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
