NAME: TEST-15-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 
   1       93       55      151           12.
   2       53       36      221           11.
   3       92      122      149           11.
   4       38      127      211           12.
   5       76       43      145            8.
   6      127       66      181            9.
   7       53       66      170           12.
   8      100      109      153           11.
   9       28      106      135           10.
  10       98       30      145            9.
  11      122       86      150            9.
  12       72      126      150            8.
  13       14       67      160           10.
  14       57       49      119            8.
  15      120      118      222           11.
  16       98       88      169           11.
  17       78      125      118            9.
  18       51      116      209           11.
  19       62       29      176           11.
  20       95       78      169            9.
  21       18      105      138           10.
  22       27       58      222           12.
  23       23       51      223           12.
  24      101       29      214            8.
  25      106       75      179           11.
  26      126       34      206           11.
  27      101       65      196           11.
  28      128       36      131            9.
  29       39       47      201            9.
  30       74       50      174            8.
  31       97      128      186           11.
  32      107       20      120           12.
  33      111       92      138           11.
  34      116       50      157            8.
  35       70      103      188            9.
  36       31       20      156            8.
  37       27       36      198           10.
  38       44       94      207           11.
  39      103       36      122            8.
  40       25      115      175            8.
  41       45      122      222           12.
  42       48       83      157           10.
  43      100       97      215            9.
  44       24       39      210            9.
  45      125      128      197           12.
  46      110      107      178           11.
  47       58       92      177           10.
  48      111       87      222            9.
  49       11      118      141            8.
  50      100       43      212           12.
  51       17       13      164            8.
  52      106       19      204           10.
  53      121       48      213            8.
  54      126       84      181           10.
  55       20       20      221            9.
  56       35       32      135           10.
  57       37       61      150            9.
  58       76       35      157           10.
  59       68      117      212            9.
  60       41       80      153            8.
  61      101       15      126            9.
  62      116       39      176            9.
  63       53      118      225           12.
  64       33       78      183            8.
  65      116      108      121            9.
  66      117       71      222           11.
  67       36      105      219            8.
  68       42       57      202           11.
  69       89      118      120            9.
  70       26       72      214           10.
  71       19       28      201           10.
  72       57      124      116           12.
  73       30       13      127            8.
  74      120       94      211           12.
  75       51       90      127            9.
  76       20       84      211            9.
  77       32       95      124            9.
  78       62       35      149            9.
  79       68       17      144            9.
  80       43       92      180           10.
  81       48      123      180           12.
  82       66       56      192           10.
  83      117       77      227           12.
  84       82       99      223            9.
  85       13      111      161            8.
  86       10       95      216           10.
  87       82      101      209            8.
  88       16       29      164            8.
  89       81       97      205           10.
  90       39      118      119           11.
  91       29      129      116            9.
  92       55       78      181           12.
  93       25       40      140           12.
  94       78       31      165           10.
  95       98      102      224            8.
  96      124       11      215            8.
  97      119       30      188            9.
  98       95       54      129           12.
  99       62       50      115           11.
 100       13       73      149            8.
 101       12      123      152           11.
 102       29       30      157           11.
 103      106       43      120            9.
 104      124       50      209           12.
 105       37       35      134            9.
 106      109       58      139           12.
 107       35       33      154           12.
 108       89       75      219           12.
 109       57      107      178            9.
 110      102       16      142            9.
 111       98      127      172           10.
 112       44      111      178            8.
 113       82      100      180           10.
 114      110       46      127           10.
 115       41       55      202            8.
 116       94       75      186           10.
 117       32       20      127            8.
 118       88       12      202           11.
 119       25       65      201           10.
 120       20       19      135            9.
 121      122       63      162           10.
 122       50       52      207           10.
 123       18      112      116            8.
 124       12       69      175            9.
 125       24       61      181           12.
 126       84       91      210            9.
 127       27      101      220           10.
 128      121       84      185            8.
 129      119       61      190           12.
 130      130      108      229           12.
 131      130       49      137            9.
 132      127       42      218            9.
 133       59       37      197            9.
 134      130      110      125           10.
 135       73      124      117            9.
 136      115      116      198            8.
 137      125       50      171            9.
 138       20      115      141            9.
 139       75       91      193            8.
 140       68       74      134            8.
 141      108      122      210           12.
 142       55       80      208            9.
 143      117      108      224            8.
 144       19       84      175           11.
 145       40       60      157           11.
 146       56       12      139           11.
 147       92      101      220            9.
 148       75       17      157           10.
 149      130       12      160           11.
 150      115       13      149           10.
 151       86       28      153           12.
 152       14      102      198           11.
 153       65       86      160           10.
 154       99       55      220           10.
 155       90       47      131           12.
 156      125       42      218           10.
 157      119       85      214            8.
 158      108       40      180           10.
 159      124      108      192           11.
 160      130      107      197           11.
 161       51       22      176           12.
 162       81       22      123           10.
 163       17      122      219            8.
 164       21       24      143           12.
 165       47       28      164           12.
 166       80       82      182            8.
 167       68       65      222           11.
 168       62      113      120            9.
 169      105       79      148            8.
 170       18      102      123           12.
 171      121      113      186            8.
 172       36      125      139            9.
 173       43       38      213           12.
 174       75      118      218            8.
 175      107       48      140            8.
 176       61       73      151            9.
 177       11       47      129           11.
 178       24       19      190           10.
 179       99      110      191            8.
 180      117       49      137           12.
 181       23       16      122            8.
 182       14      101      125           11.
 183       69       95      184           10.
 184       73       73      159            9.
 185       25      120      164           11.
 186      107       85      164            8.
 187       52       98      154           11.
 188       16       77      186           12.
 189       38       69      158           12.
 190       56       74      144            8.
 191      128       34      130           12.
 192      101       44      162            9.
 193       22      110      150            9.
 194       20      127      177           11.
 195       81       86      165            8.
 196       72      106      145           10.
 197       75       14      118            9.
 198       68       75      120           11.
 199      126       62      191            9.
 200      108       21      224            8.
 201       62       57      181           11.
 202      100       24      212           12.
 203       17       58      225           11.
 204      105      100      228           12.
 205       43       77      190            9.
 206      128       23      178            9.
 207       89       88      164           10.
 208      123       28      125            9.
 209       17      124      128            8.
 210       64       52      122            8.
 211      121       67      119           11.
 212       35       86      163           10.
 213       90       54      224           11.
 214       33       44      188           10.
 215       22       90      218           12.
 216       31       78      128            9.
 217       12       67      144           10.
 218       91       72      177            9.
 219       48       87      209           10.
 220       15       21      228           12.
 221       56      105      197            9.
 222      105      129      196           12.
 223       94       91      191            9.
 224       62      128      169            8.
 225       48      121      212           10.
 226       68       73      202           12.
 227       97      115      201           12.
 228      126       56      214            9.
 229      110      100      181           10.
 230       27       74      186           11.
 231      101       43      132            9.
 232       76      107      124            9.
 233       53       15      163           11.
 234       49       55      166           10.
 235      112       24      164           11.
 236       48      102      228           10.
 237      118       74      227            8.
 238      125       84      209           11.
 239       13       82      226           11.
 240       33       47      192           10.
 241       34       15      144            9.
 242      124       17      198           11.
 243      105       80      217            8.
 244       53      108      125            8.
 245      128      129      190            8.
 246       67       33      135            9.
 247       28      101      206           10.
 248       67       89      181            8.
 249       59       36      168           11.
 250       35      109      170           11.
 251       17       89      164            8.
 252       68      116      140            8.
 253      108       43      211            8.
 254      128       61      131           11.
 255      109       27      150           11.
 256       30       86      152           12.
 257       53       55      132           11.
 258       32       14      172           12.
 259       39       62      200            8.
 260       94      106      156            8.
 261       17      101      222           12.
 262       94       78      202           10.
 263      125      106      220           12.
 264       60      110      184            8.
 265       18      106      210            8.
 266       24       40      145            9.
 267       11       77      162           12.
 268       60      101      189           12.
 269       37       18      220           10.
 270      128      110      165           11.
 271      121       26      230           10.
 272       23       48      128            8.
 273       82       13      203           10.
 274      103      103      197           11.
 275       25       33      209           12.
 276       73       82      188           11.
 277       54      116      161           12.
 278      102       43      192           11.
 279       21       97      184            8.
 280       94       42      215            9.
 281       65       60      152           10.
 282       65      129      144           10.
 283       71       97      127           12.
 284       90       97      160           12.
 285      112      117      193           10.
 286      108       81      224           12.
 287       56       39      209           12.
 288      104       72      159           12.
 289       42      120      178            8.
 290       40       43      116           11.
 291       17       35      215           11.
 292       75       16      151           11.
 293       16      100      202           12.
 294      100       14      197           11.
 295       79      104      177           12.
 296       18       97      150           10.
 297      129       51      160            8.
 298       56      126      169           12.
 299       43       84      180           12.
 300       25      117      129            8.
 301       28       40      166           12.
 302      113       30      127            9.
 303      128       22      122            9.
 304      124       63      229           11.
 305       79       79      154           10.
 306       52       91      116           11.
 307      104       61      156            8.
 308       84       64      152           12.
 309       44       13      119           11.
 310       42       83      226            9.
 311      105      102      156           12.
 312       56      118      167            9.
 313       17      111      161           10.
 314       66      127      140           12.
 315       47       89      143           10.
 316      117       96      178           10.
 317      126       70      199           11.
 318       15      117      127           11.
 319       41      107      211            8.
 320       84       57      212            9.
 321       79      106      222           12.
 322       60       42      173           11.
 323       76       76      195            8.
 324      116       33      156            8.
 325       62      116      184           10.
 326       50       67      181           10.
 327      117      115      169            9.
 328      105       49      210            8.
 329       54      105      217           11.
 330      130       86      209            8.
 331       30       60      196            8.
 332       32       42      160           12.
 333       34       50      146           10.
 334       13       34      151           12.
 335       28      103      142           11.
 336       12       43      206           11.
 337       51       38      217           12.
 338       50       65      227           11.
 339       35      122      194           11.
 340       75       95      210           10.
 341       28       74      230           10.
 342       30      119      203            9.
 343       45       73      138           12.
 344       96       36      124            8.
 345       27       93      150           11.
 346       39       53      181            8.
 347       74       90      178           10.
 348       56       64      224           11.
 349       38       22      132            8.
 350       74       27      163            9.
 351       32      129      162           11.
 352       41       40      135           12.
 353      112       35      172            8.
 354       24      105      211           12.
 355       72       47      200            9.
 356       85       36      220           12.
 357       88       73      172           11.
 358       72       32      153           11.
 359       76       30      124           12.
 360      123       23      118           11.
 361       34      124      189            9.
 362       49       83      141            9.
 363      107       12      129           12.
 364       10       22      179            9.
 365       98       26      144           12.
 366       62       13      204           10.
 367       78      130      208           10.
 368       15       63      132           11.
 369       85       67      195           10.
 370       29       29      223           12.
 371       36       23      142           11.
 372       34       18      228           11.
 373       51       55      127           10.
 374       13       10      210            9.
 375      129       43      168           10.
 376       65      111      230           10.
 377       85       14      225           10.
 378       75       59      187           10.
 379       53       75      172           10.
 380       38       25      133           11.
 381       70       98      181           10.
 382       36       56      123           11.
 383      108      110      130           12.
 384       17       95      165           11.
 385      109       68      153           10.
 386      112       57      199            8.
 387       26      121      152           11.
 388       65       18      129           10.
 389       91       13      125           11.
 390       39       83      171            8.
 391       30       58      223           11.
 392       37      120      122           10.
 393       38       93      116           10.
 394       89      102      157           10.
 395       64       86      181           12.
 396      112       60      213            9.
 397      126       69      203           11.
 398       25       98      183           11.
 399       40       34      200           10.
 400      116       43      203           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
